-3.141592653589793116e+00 -1.570796326794896558e+00
-3.078126135335453650e+00 -1.539063067667726825e+00
-3.014659617081114629e+00 -1.507329808540557314e+00
-2.951193098826775163e+00 -1.475596549413387581e+00
-2.887726580572436141e+00 -1.443863290286218071e+00
-2.824260062318096676e+00 -1.412130031159048338e+00
-2.760793544063757654e+00 -1.380396772031878827e+00
-2.697327025809418188e+00 -1.348663512904709094e+00
-2.633860507555079167e+00 -1.316930253777539583e+00
-2.570393989300739701e+00 -1.285196994650369851e+00
-2.506927471046400679e+00 -1.253463735523200340e+00
-2.443460952792061214e+00 -1.221730476396030607e+00
-2.379994434537722192e+00 -1.189997217268861096e+00
-2.316527916283382726e+00 -1.158263958141691363e+00
-2.253061398029043261e+00 -1.126530699014521630e+00
-2.189594879774704239e+00 -1.094797439887352120e+00
-2.126128361520365218e+00 -1.063064180760182609e+00
-2.062661843266025752e+00 -1.031330921633012876e+00
-1.999195325011686508e+00 -9.995976625058432541e-01
-1.935728806757347265e+00 -9.678644033786736323e-01
-1.872262288503008021e+00 -9.361311442515040104e-01
-1.808795770248668777e+00 -9.043978851243343886e-01
-1.745329251994329534e+00 -8.726646259971647668e-01
-1.681862733739990290e+00 -8.409313668699951450e-01
-1.618396215485650824e+00 -8.091981077428254121e-01
-1.554929697231311581e+00 -7.774648486156557903e-01
-1.491463178976972337e+00 -7.457315894884861684e-01
-1.427996660722633093e+00 -7.139983303613165466e-01
-1.364530142468293850e+00 -6.822650712341469248e-01
-1.301063624213954606e+00 -6.505318121069773030e-01
-1.237597105959615362e+00 -6.187985529798076811e-01
-1.174130587705276119e+00 -5.870652938526380593e-01
-1.110664069450936875e+00 -5.553320347254684375e-01
-1.047197551196597409e+00 -5.235987755982987046e-01
-9.837310329422583877e-01 -4.918655164711291938e-01
-9.202645146879189220e-01 -4.601322573439594610e-01
-8.567979964335799004e-01 -4.283989982167899502e-01
-7.933314781792404347e-01 -3.966657390896202173e-01
-7.298649599249014130e-01 -3.649324799624507065e-01
-6.663984416705619473e-01 -3.331992208352809737e-01
-6.029319234162229257e-01 -3.014659617081114629e-01
-5.394654051618834600e-01 -2.697327025809417300e-01
-4.759988869075444384e-01 -2.379994434537722192e-01
-4.125323686532049727e-01 -2.062661843266024864e-01
-3.490658503988659511e-01 -1.745329251994329756e-01
-2.855993321445264854e-01 -1.427996660722632427e-01
-2.221328138901874638e-01 -1.110664069450937319e-01
-1.586662956358479981e-01 -7.933314781792399906e-02
-9.519977738150853241e-02 -4.759988869075426621e-02
-3.173325912716951080e-02 -1.586662956358475540e-02
3.173325912716995489e-02 1.586662956358497745e-02
9.519977738150897650e-02 4.759988869075448825e-02
1.586662956358484422e-01 7.933314781792422110e-02
2.221328138901874638e-01 1.110664069450937319e-01
2.855993321445269295e-01 1.427996660722634648e-01
3.490658503988659511e-01 1.745329251994329756e-01
4.125323686532054168e-01 2.062661843266027084e-01
4.759988869075444384e-01 2.379994434537722192e-01
5.394654051618839041e-01 2.697327025809419521e-01
6.029319234162229257e-01 3.014659617081114629e-01
6.663984416705623914e-01 3.331992208352811957e-01
7.298649599249014130e-01 3.649324799624507065e-01
7.933314781792408787e-01 3.966657390896204394e-01
8.567979964335799004e-01 4.283989982167899502e-01
9.202645146879193661e-01 4.601322573439596830e-01
9.837310329422583877e-01 4.918655164711291938e-01
1.047197551196598297e+00 5.235987755982991487e-01
1.110664069450937319e+00 5.553320347254686595e-01
1.174130587705276341e+00 5.870652938526381703e-01
1.237597105959615362e+00 6.187985529798076811e-01
1.301063624213955272e+00 6.505318121069776360e-01
1.364530142468294294e+00 6.822650712341471468e-01
1.427996660722633315e+00 7.139983303613166576e-01
1.491463178976972337e+00 7.457315894884861684e-01
1.554929697231312247e+00 7.774648486156561233e-01
1.618396215485651268e+00 8.091981077428256341e-01
1.681862733739990290e+00 8.409313668699951450e-01
1.745329251994329312e+00 8.726646259971646558e-01
1.808795770248669221e+00 9.043978851243346107e-01
1.872262288503008243e+00 9.361311442515041215e-01
1.935728806757347265e+00 9.678644033786736323e-01
1.999195325011687174e+00 9.995976625058435872e-01
2.062661843266026196e+00 1.031330921633013098e+00
2.126128361520365218e+00 1.063064180760182609e+00
2.189594879774704239e+00 1.094797439887352120e+00
2.253061398029044149e+00 1.126530699014522074e+00
2.316527916283383171e+00 1.158263958141691585e+00
2.379994434537722192e+00 1.189997217268861096e+00
2.443460952792061214e+00 1.221730476396030607e+00
2.506927471046401124e+00 1.253463735523200562e+00
2.570393989300740145e+00 1.285196994650370073e+00
2.633860507555079167e+00 1.316930253777539583e+00
2.697327025809418188e+00 1.348663512904709094e+00
2.760793544063758098e+00 1.380396772031879049e+00
2.824260062318097120e+00 1.412130031159048560e+00
2.887726580572436141e+00 1.443863290286218071e+00
2.951193098826776051e+00 1.475596549413388026e+00
3.014659617081115073e+00 1.507329808540557536e+00
3.078126135335454094e+00 1.539063067667727047e+00
3.141592653589793116e+00 1.570796326794896558e+00
